arrival_rate,idle_timer,average_delay
2.5919597989949748,1,2.6401625934910267
2.606532663316583,1,2.728651236175209
2.621105527638191,1,2.824148171655428
2.6356783919597992,1,2.927491003461588
2.650251256281407,1,3.0396569791922663
2.664824120603015,1,3.1617933478138287
2.6793969849246233,1,3.295255996199469
2.693969849246231,1,3.4416591246562365
2.7085427135678395,1,3.6029398250872617
2.7231155778894474,1,3.781443052234996
2.7376884422110552,1,3.980034918649644
2.7522613065326635,1,4.202255976094461
2.7668341708542714,1,4.452531977455537
2.7814070351758793,1,4.736468943393094
2.7959798994974876,1,5.061274686106382
2.8105527638190955,1,5.4363748825058344
2.825125628140704,1,5.874337183948412
2.8396984924623117,1,6.392299385805042
2.8542713567839195,1,7.01425449874486
2.868844221105528,1,7.774859200850822
2.8834170854271357,1,8.72609862879632
2.897989949748744,1,9.949663847146454
2.912562814070352,1,11.581706786930908
2.9271356783919598,1,13.867301110473056
2.941708542713568,1,17.2965943734255
2.956281407035176,1,23.013264510831892
2.970854271356784,1,34.448345781316156
2.985427135678392,1,68.75701037629511
3.0,1,
0.1,2,1.145034844378652
0.11457286432160804,2,1.1326220395436515
0.12914572864321608,2,1.1203336467153437
0.14371859296482414,2,1.108173257374111
0.15829145728643218,2,1.09614462466289
0.17286432160804022,2,1.0842516214953661
0.18743718592964825,2,1.0724982009240138
0.2020100502512563,2,1.0608883589538347
0.21658291457286433,2,1.0494260999432161
0.23115577889447236,2,1.0381154046912047
0.2457286432160804,2,1.02696020127108
0.26030150753768844,2,1.0159643386338968
0.27487437185929653,2,1.0051315629728836
0.2894472361809045,2,0.9944654968104146
0.3040201005025126,2,0.9839696207438007
0.3185929648241206,2,0.9736472577643153
0.3331658291457287,2,0.9635015600456465
0.34773869346733666,2,0.953535498083147
0.36231155778894475,2,0.9437518520536846
0.37688442211055273,2,0.9341532052573205
0.3914572864321608,2,0.9247419394962169
0.4060301507537688,2,0.915520232242834
0.4206030150753769,2,0.9064900554483216
0.4351758793969849,2,0.8976531758428066
